,text,date,nickname,date_year,sentiment,sentiment_score
2258,idol.örnek alınacak güzel insan,2020-04-02,budyudumlayan,2020,Pozitif,0.9990643262863159
2259,"trüf yağlı jumbo karides sosunda demlendirilmiş beluga havyarına bir tutam mavi ıstakoz rendeleyip, uçan kaz norton kaz ciğeri ezmesi eşliğinde midesine uğurladıktan sonra, bağırsaklarından çıkan lacivert kazurat ile villasının bahçesindeki paha biçilmez orkideleri gübreleyen kuzu dostu gurmelog. gönül adamı.

(bkz: türk basınında kim kimdir)",2020-04-11,boywithamoonandstar,2020,Nötr,0.9979642629623413
2260,"youtube'tan ilk canlı yayınını yaptı bu akşam. teknoloji konusunda biraz zayıf duruyor. hatta yayını bitirmek istediğinde sandalyeden kalktı gitti linda yengeyi çağırdı, 2-3 dakika sonra linda yenge gelip kapattı yayını.

ama muhabbet 10 numara... bu adam sabaha kadar anlatsın, sabaha kadar dinle. elbette sadece yeme içme konularında değil. hayatı boşa yaşamamış insanlar bunlar.

her cuma yayın yapacakmış. kızı diyormuş ""baba youtube senin yaştakilere göre değil"" diye. vedat milor da ""bakalım becerebilecek",2020-04-24,tatli limoncu,2020,Nötr,0.996891975402832
2261,"açıkçası youtube'da bilgi birikimleri olan insanların uzmaknlık alanları ile ilgili kanal açmaları çok hoş. bugün videolarını izleme fırsatı buldum. hoş sohbet bir insan. umarım kanalında paylaşımlar yapmaya ve canlı yayınlarına devam eder.

izleyiciyle etkileşimde olması da çok hoş olmuş. ayrıca bilmediği bir konuda tavsiye istemesi harika. eminim ki olması gereken bu, yine de alışkın olmayınca, hoşa gidiyor.",2020-04-28,limitsonsuzagiderken,2020,Pozitif,0.9994121789932251
2262,"özlemişim kendisini, an itibarı ile canlı yayında https://www.youtube.com/watch?v=ihnkrv4ej9y",2020-05-01,rete mirabile,2020,Nötr,0.9940809011459351
2263,"youtube canlı yayın sohbetlerini izlemenizi tavsiye ettiğim değerli insan. kendisine sorulan sorulara verdiği cevaplarla gerçekten kendini çok iyi yetiştirmiş, kültürlü ve düzgün bir insan olduğunu belli ediyor. kendisi şu anki şartlarda bunun mümkün olmadığını söylese de umarım televizyonda tekrar görebiliriz vedat beyi.",2020-05-03,i do what i want,2020,Pozitif,0.9989120364189148
2264,(bkz: parayı veren düdüğü çalar) atasözünü bu len adam.,2020-05-04,simplyblue,2020,Negatif,0.8038533926010132
2265,"an itibariyle youtube kanalında canlı yayın yapan gurman.

https://www.youtube.com/watch?v=75fn3dxebl0",2020-05-08,canerin arkasindan tislayan adam,2020,Nötr,0.9997023344039917
2266,"gerçekten kaliteli bir insan. hayata dair yorumları zihin açıcı, ilham verici.",2020-05-09,utungan,2020,Pozitif,0.9993364810943604
2267,"bir süredir youtube videolarını izlediğim beyefendi.

bir gün bana istediğim bir ünlü ile yemek-sohbet imkanı verseler ilk sırada ismini söyleyeceğim kişi.",2020-05-10,real tapir,2020,Nötr,0.7180274128913879
2268,"(bkz: #74870868)

""merhabalar vedat bey. acaba denize düşen telefonunuzu alabildiniz mi? ya da içindekileri kurtarmak için bir girişimde bulundunuz mu? çok sakin bir tavırla karşılamıştınız çünkü.""

""hayır o telefon gitti. yeni telefon alındı hatta cebimde duruyor şu anda. 60 liraya aldım. akılsız telefon. çok güzel özellikle abd ile konuşurken çok iyi oluyor kontörlü konuşuyorum. şirketlere kanıp faturalıya geçmemek lazım. iyi ki denize düşmüş telefonum, yenisinden çok memnunum. her işte bir hayır vardır.",2020-05-10,lmrvnx,2020,Nötr,0.8597849607467651
2269,"'vedat milor canlı yayın sohbetleri 3' de bir ara izleyici sayısını 400 bin zannedip daha sonra pardon 400 ' müş derkenki o mahcubiyet anında, hem vedat milor adına hem de yaşadığımız toplum realitesiyle yüzleşmek açısından büyük üzüntü yaşadım.

lütfen bu şevkinizi kırmasın vedat bey; bu anlattaklarınız belki bugün küçük bir azınlık tarafından takip ediliyor olabilir ama gelecekte aklı başında kuşaklar tarafından hakettiği değeri bulacaktır.

kaldı ki birşeyin popüler olması, onu değerli ya da değersiz kı",2020-05-12,latince nick bulamadim,2020,Negatif,0.8754322528839111
2272,"evde vakti varsa youtube da daha çok samimi sohbetlere girmeli, sansür baskısı olmadan rahat konuşmalı bilgiyi anca böyle aktarabilir.",2020-05-16,eeuummm,2020,Nötr,0.9994495511054993
2271,"kendisini özlemişim, uzun zamandır izlememiştim,youtube kanalındaki sohbeti çok beğendim. keşke tekrar program yapsa.",2020-05-16,juravli,2020,Pozitif,0.9990785121917725
2270,"cuma akşamları youtube üzerinden yaptığı sohbetleri dinlemekten keyif aldığım kaliteli insan.

bu hafta sorulardan bir tanesi şaraptan almak, öğrenmek istiyorum ne yapmalıyım özetindeki bir soruya tirbüşon alarak başlayın diyerek güldürmüştür.

sadece gastronomi alanı değil, her alandaki cevapları ile ilgi çekiyor, dinlemesi keyif veriyor. fikri olmayan konulara ise içtenlikle bilmiyorum demesi ayrı bir güzellik bence. 0 ego..

önümüzdeki günlerde artarak devam edecek sanırım youtube projeleri.",2020-05-16,mert adam,2020,Pozitif,0.9982869625091553
2273,"sene 2016 kaz dağları için asıl altın madeni oranın bitki örtüsü ve malzeme kalitesi demesi içimi burktu
video linki
kaz dağlarının son hali",2020-05-18,godofdeath,2020,Nötr,0.9923693537712097
2274,"fikirleri, dusuncesi, siyasi durusu ne olursa olsun, herhangi bir konuda “nesnel” derinlikte bilgisi olan insanlara hep saygi duymusumdur. ornegin cok uzun zamandir araba surerim ama temel bilgiler haricinde arabadan anlamam, ama tabir-i caizse, bir apaci bile bilgiliyse bu konuda, oturur merakla dinlerim, zaten birisi, araba konusu acildiginda herhangi bir sekilde “atmosferik” kelimesini cumle icinde kullaniyorsa arabadan anliyordur. su yasima geldim, ilk defa bugun bu kelimeyi bir yere yaziyorum. saka ma",2020-05-21,kremaligallo,2020,Pozitif,0.8551132082939148
2275,saygı duyduğum gezgin ve gurme. kesinlikle yorumları bilginin eşliğinde geliyor ama şu anki ağırlığı beni rahatsız etmeye başladı. bir tek o var gurme diye bilinen ve saygı duyulan. şefler ona kendini beğendirebilmek için kırk takla atıyor. hiç bir sektörde tek kişinin sözü bu kadar etkili olmamalı. bu onun suçu değil elbette ama keşke bir kaç isim daha olsa da yemek sektöründeki eleştiri gücü eşit dağılsa.,2020-05-21,cbellow,2020,Nötr,0.997329592704773
2276,"insanlar twitter'da vedat milor'u çok hafife alıyorlar, acemi bir şekilde giydirmeye çalışıyorlar fakat o kendisine has bir mizah diliyle kendisine gelen tüm giydirme, gönderme ve tiye almaları usta bir şekilde bertaraf ediyor.",2020-05-28,sene 1986,2020,Pozitif,0.8667776584625244
2277,eğer birgün klonlanacak olursa ( klonlama mümkün olduğu anda ilk klonlanması gereken insanlardan) bir adet kopyasına talibim. hayallerimin beyaz atlı prensidir kendisi,2020-05-28,oceandreamer,2020,Pozitif,0.9985759854316711
2278,"kendi youtube adresinden sansasyonel olmak bir zorunluluk mu? başlığında bir video atmış ince ve naif insan...

ders almak isteyene çok şeyler var kısacık videosunda ama ders alacak oturup kendini sorgulayacak bir millet nerde...

şeyhlerine, reislerine, hacı-hocalarına kendilerini teslim etmiş yavşak bir toplum...

edit: siz bildiğiniz gibi devam edin. sosyal medyada o kadar çok troll var ki iyi olanı dile getirdiğiniz anda anda saldırırlar...bunlar ensar ve türgev tarzı vakıflarda beslenen, düdüklenen oğ",2020-06-01,supersonic hate,2020,Negatif,0.9995246529579163
2279,"kitaplığı dağıldıkça zihni keskinleşmiş dili yumuşamış olduğuna inandığım insan.

onun sahip olduğu bilgi kümesinin çok çok altında ilgi ve bilgiye sahip birçok insana bakıyorum, hemen “ben önemliyim” imajını verecek bir şeylerle etraflarını donatma eğilimindeler. oysa sevgili vedat milor, önemli olduğunun zaten bilincinde biri gibi davranıyor. kasıntı hiçbir tavrı yok.

özellikle youtube videolarında görülen, kitaplığı çok dikkatimi çekiyor. annem görse hemen toparlar, öyle dağınık. ama vedat milor bunu h",2020-06-02,maltepedevesi,2020,Nötr,0.9992221593856812
2280,"cok severim kendisini ama bazen gereksiz cok sert veya garip cikislar yapiyor. cringe'lik diycem ama tam o da degil boyle. mesela biri cok basit, zararsiz, onemsiz bi sey soruyo veya yorum yapiyo ona, ama o duruma gore cok ciddi, sert veya gereksiz bi cevap veriyor. bunu anlatmasi cok zor ama ben yillardir gozlemliyorum bunu. mesela bir tweetini gordum bugun. bi sey paylasip uyumus, kalkinca da cok yorum geldigini gormus, ""ben inceleyeyim gelenleri, dikkate deger olan bisi varsa cevaplarim"" gibisinden bi s",2020-06-02,deuss ex machina,2020,Nötr,0.9995014667510986
2281,"yokmuş tweetine yarım saat güldüm. 2020' nin en iyi tweeti diye duvarıma asarım ama yazarın biri gereksiz bulmuş.

çok farklı beklentiler yaratan süper bir twitter kullanıcısı.",2020-06-02,cagliari,2020,Negatif,0.998505711555481
2284,"entelektuel anlamda da dolu birisi. ayni zamanda vicdan sahibi ve empati yetenegi guclu bir insan oldugunu dusunuyorum.

george floyd'un polis tarafından boğularak öldürülmesine karşı başlayan eylemlerle ilgili sunu soylemis:

""kapitalizmi sömürgecilikten ayrı değerlendirebilmek imkansız. sömürgecilik de doğası gereği ırkçı. ırkçılık kapitalizmin bir parçası. alt gelir grubu beyazlar ırkçı olmaya devam edecekler. bu açıdan baktıkça da asıl hadiseyi, yani sınıf savaşını farkedemeyecekler. abd’deki aşırı muh",2020-06-03,evrimin kayip halkasi,2020,Nötr,0.9987295866012573
2282,"asıl dalı ekonomidir. sözlükçülerin eriyip bittiği boğaziçi mezunlarının söylediği gibi: iieekonoiimey.
yakından zevklerinin ve düşüncelerinin takipçisiyim.",2020-06-03,meyksens,2020,Nötr,0.9993728399276733
2283,"yokmuş esprisini ,argüman getirmemişsiniz çıkışını garip karşıladım. kendisinin çok değerli bir insan olduğu ve uzmanlığı gereği bu konularda konuşabilme hakkı olduğu tartışılmaz. ancak kapitalizm hakkında attığı tweet doğru olup olmamasından bağımsız olarak yüzeysel.yüzeysel olması çok da önemli değil ki kendisi de kitap çıkartmıyoruz twitter'da ne kadar detaylı yazabilirim gibisinden bir şeyler demiş zaten .ancak yazdığı şey böyleyken karşı tarafı yüzeysel olmayan bir şey yazmamışsınız,doğru dürüst argüm",2020-06-03,ghk,2020,Negatif,0.9981623291969299
2285,"bazen tribünlere oynasa da sempatik adamdır. okuyup araştıran ve bunu paylaşan insanlara saygım var, vedat milor da bu isimlerirn başında gelir.",2020-06-04,yavrucaksumru,2020,Pozitif,0.996144711971283
2286,"vedat bey son derecede kibar ve beyefendi bir insan, ben de kendisini severim ama şu türk entelektüelinin her olayda ""şeytan kapitalizm""e sallaması iyice kabak tadı verdi. memlekette ya her boku dünyayı yöneten yahudi ailelere(!) ya da kapitalizme saldırmakta bulan insanlar düşünce hayatımızı ne kadar da kurak hale getirdiklerinin farkında değiller.

""şeytanın icadı"" diye bir şey vardır, bilmem hiç duydunuz mu. insanlar ilk önce her şeye kadir ve sonsuz güce sahip tanrıyı yaratırlar ama dünyadaki kötülükle",2020-06-08,vistar,2020,Negatif,0.9995284676551819
2287,"cok kisi bilmez ama 90’larin ortalarina kadar izmir hilton’da ascilik yapmaktaydi, sonra yardimcisiyla tartisip ayrildi, alsancak sevgi yolunda esnaf lokantasi acti ama tutunamadi. iyi yemek yapmakla birlikte insan iliskileri biraz problemli olmustur bu donemde. hilton’da calistigi donemde otelde kalan bi amerikali turistle evlendi demislerdi, hala evliler mi bilmiyorum. iyi adamdir, izmir’de evleri vardir.",2020-06-14,patavatsiz sadrazam,2020,Nötr,0.9995087385177612
2288,(bkz: #108818826),2020-06-14,harti,2020,Nötr,0.9997478127479553
2289,"bir insanı örnek belirleyelim herkes o insanı örnek alsın dense, o kişi vedat milor olurdu. kişisel gelişiminin ne kadar yüksek olduğu konuşmalarından ve eğitiminden açık bir şekilde belli oluyor.

yemek konusunda herkesin bildiği üzere çok bilgili olmasına karşın çok sevdiği adana kebabı hakkında yeterli bilgisi olmadığını fark ettim. her konusu geçtiğinde tek değindiği ayrıntı kıymanın el kıyması olması gerektiği oluyor. övdüğü kebapçıları da gördüğümde gerçek adana kebabını yemediğini fark ettim.",2020-06-14,raumohir,2020,Nötr,0.9426329731941223
2290,türkiye'nin en iyi özgeçmişlerinden birine sahip olan gurme. entelektüel.,2020-06-14,semsi pasa pasajindaki takatuka,2020,Pozitif,0.998478889465332
2295,kendi adıyla çıkan kırmızı şarabını içtim fena değildi.,2020-06-18,kingoftemptations,2020,Nötr,0.9970676898956299
2296,six pack içeren gençlik fotoğrafı ile epey şaşırtmıştır.,2020-06-18,pinkie,2020,Nötr,0.999126136302948
2294,kendisinin medyada cizdigi imajla paralel olarak gercek hayatinda da cok iyi ve ahlakli bir insan oldugunu dusunuyorum. youtube kanalinda son zamanlarda yayinlamaya basladigi ve sosyolojik fikirlerini paylastigi videolar izlenmeli.,2020-06-18,skybreak,2020,Pozitif,0.998708963394165
2291,"ntv'deki eski yayınlarını izlemeyi daha çok seviyordum. özellikle konya bölümünü ve o kısma kadar olan bölümleri denk geldi mi kaçırmaz izlerdim. daha sonra da programı bıraktı. ben yazılarını okumaya devam ettim. kendini tekrar ettiğini düşünsem de keyifliydi, dilini severim vedat bey'in.

eski programlarında şu an kendine çizdiği profilin dışında bir vedat milor gördüğümü düşünüyorum. gittiği mekanlar daha salaş, kullandığı dil biraz daha bize yakındı. son programlarına doğru yiyeceklerin sadece eski tad",2020-06-18,hurdebin,2020,Nötr,0.9997655153274536
2292,tadına bakıp bırakmayı nasıl becerirler anlamam ben offf ne yerim ne yerim tadına bakmak mı kırıntı bırakmam nimet sonuçta,2020-06-18,huzur mavi,2020,Nötr,0.9977613687515259
2293,"gençlik fotoğrafı bile ayrı bir karizma olan zat.

https://twitter.com/…tatus/1273615216060891139?s=20",2020-06-18,voyager altin plak,2020,Pozitif,0.7125347256660461
2297,"64 yaşına gelmiş, başarılı ve beyefendi bir kişiliğe sahip birine sırf cüneyt özdemir'in programına katıldığı için ""ileride daha doğru seçimler yaparsınız umarım"" demek de, ne bileyim tam bir ekşiciye yakışırdı zaten.

bu öğüdü verenin de bir survivor fanı olması, vedat bey'in engellemekte ne kadar haklı olduğunun bir göstergesi bence.",2020-06-19,aziz dostum jack,2020,Negatif,0.9988572001457214
2298,"aziz güzel'in kendisi hakkında kaleme aldığı ""seyahat planlarının tuzla buz olduğu bu küresel salgında neden vedat milor izleriz?"" başlıklı yazıya twitter üzerinden cevap vermiş gurme.

https://twitter.com/…lor/status/1273944821414141954

yazıya ulaşmak için buraya tık tık : https://www.birikimdergisi.com/…vedat-milor-izleriz",2020-06-19,brkylmz,2020,Nötr,0.9988878965377808
2299,"bir insan sadece yemek yiyerek para kazanabilir mi yahu?
tamam tamam, şaka...",2020-06-20,daha sakin olamazdim,2020,Nötr,0.8611750602722168
2300,"çok sempatik bir gurme. gördüklerim arasında en sevimli, en kibar ve en alçakgönüllü olanı.

hayvan hakları konusunda biraz daha duyarlı hale gelir umarım.

vegan olsun demiyoruz elbette ancak hiç değilse helal kesim denen vahşi yöntemlere ve hayvanların işkenceye tabi tutulup boğazlanarak öldürülmesine karşı tavır alabilir.

bu bile büyük bir olay olur.",2020-06-21,kurtarin kendinizi,2020,Pozitif,0.9580478668212891
2301,"rehber isimli belgeseli yarın akşam youtube’da olacak olan muhteşem kişilik.
rehber’i yazılı halinden okuyordum, son zamanlarda olmasa da seyahat edeceğim şehirleri kendisinin notlarından keşfediyordum.
belgesel de yazılı kısmı destekleyecek gibi geliyor bana, bakalım, reminder’ı kurduk bekliyoruz.
yazılı olan versiyon şu: https://rehber.vedatmilor.com/",2020-06-26,autumn autumn,2020,Pozitif,0.9984068274497986
2306,"youtube kanalında harika bir kısa belgesel yayınlamış gastronomi sevdalısı, güzel insan.",2020-06-27,tiquismiquis,2020,Pozitif,0.9994641542434692
2305,rehber isimli belgeli sadık hidayet'in kör baykuş'undan bir alıntıyla açan fransız şarabı klasmanında bir jön. sadık hidayet ve vedat milor. yan yana durabilselerdi dışarıdan iki inci tanesi olarak görünürlerdi.,2020-06-27,sonundahayirvar,2020,Nötr,0.9996532797813416
2303,belgesel'de pide üzerinden “sonsuzluk” tanımı yapan ve işin ulvi tarafını ruhumda hissettirerek anlatan kişi.,2020-06-27,clareanne smartflower,2020,Pozitif,0.6462336182594299
2302,(bkz: rehber (belgesel)),2020-06-27,coneva,2020,Nötr,0.9991996884346008
